,A_feat-3-useful,A_feat-1-useful,A_feat-2-useful,A_feat-4-useful,A_feat-5-useful,A_feat-18-repeated,A_feat-14-repeated,A_feat-12-repeated,A_feat-16-repeated,A_feat-13-repeated,A_feat-20-repeated,A_feat-19-repeated,A_feat-17-repeated,A_feat-15-repeated,A_feat-11-repeated,A_feat-8-redundant,A_feat-9-redundant,A_feat-7-redundant,A_feat-6-redundant
T2454,0.573573573574,0.432432432432,0.426426426426,0.518518518519,0.582582582583,0.465465465465,0.407407407407,0.554554554555,0.427427427427,0.546546546547,0.501501501502,0.413413413413,0.432432432432,0.557557557558,0.459459459459,0.525525525526,0.546546546547,0.482482482482,0.441441441441
T2455,0.421421421421,0.444444444444,0.500500500501,0.445445445445,0.513513513514,0.479479479479,0.437437437437,0.42042042042,0.366366366366,0.497497497497,0.497497497497,0.451451451451,0.453453453453,0.523523523524,0.484484484484,0.504504504505,0.537537537538,0.479479479479,0.405405405405
T2456,0.399399399399,0.431431431431,0.392392392392,0.617617617618,0.517517517518,0.462462462462,0.406406406406,0.411411411411,0.497497497497,0.152152152152,0.530530530531,0.293293293293,0.438438438438,0.520520520521,0.45045045045,0.675675675676,0.605605605606,0.451451451451,0.514514514515
T2457,0.448448448448,0.446446446446,0.527527527528,0.385385385385,0.438438438438,0.483483483483,0.441441441441,0.447447447447,0.418418418418,0.576576576577,0.514514514515,0.557557557558,0.461461461461,0.459459459459,0.491491491491,0.528528528529,0.550550550551,0.485485485485,0.441441441441
T2458,0.506506506507,0.498498498498,0.413413413413,0.563563563564,0.541541541542,0.466466466466,0.546546546547,0.494494494494,0.492492492492,0.398398398398,0.49049049049,0.452452452452,0.526526526527,0.525525525526,0.459459459459,0.50950950951,0.508508508509,0.471471471471,0.503503503504
T2459,0.548548548549,0.423423423423,0.484484484484,0.487487487487,0.358358358358,0.477477477477,0.388388388388,0.523523523524,0.570570570571,0.483483483483,0.535535535536,0.522522522523,0.42042042042,0.405405405405,0.481481481481,0.644644644645,0.598598598599,0.478478478478,0.595595595596
T2460,0.42042042042,0.42042042042,0.527527527528,0.431431431431,0.413413413413,0.486486486486,0.38038038038,0.427427427427,0.432432432432,0.485485485485,0.515515515516,0.476476476476,0.406406406406,0.454454454454,0.494494494494,0.560560560561,0.571571571572,0.478478478478,0.456456456456
T2461,0.546546546547,0.47047047047,0.451451451451,0.401401401401,0.419419419419,0.47047047047,0.485485485485,0.516516516517,0.471471471471,0.5995995996,0.552552552553,0.688688688689,0.485485485485,0.452452452452,0.469469469469,0.536536536537,0.636636636637,0.487487487487,0.488488488488
T2462,0.418418418418,0.396396396396,0.512512512513,0.50950950951,0.526526526527,0.485485485485,0.354354354354,0.43043043043,0.387387387387,0.437437437437,0.478478478478,0.297297297297,0.391391391391,0.520520520521,0.49049049049,0.564564564565,0.49049049049,0.473473473473,0.416416416416
T2463,0.510510510511,0.531531531532,0.521521521522,0.444444444444,0.449449449449,0.484484484484,0.602602602603,0.493493493493,0.501501501502,0.630630630631,0.466466466466,0.620620620621,0.568568568569,0.47047047047,0.493493493493,0.43043043043,0.465465465465,0.489489489489,0.511511511512
T2464,0.442442442442,0.448448448448,0.475475475475,0.47047047047,0.515515515516,0.475475475475,0.438438438438,0.441441441441,0.396396396396,0.471471471471,0.499499499499,0.445445445445,0.456456456456,0.521521521522,0.477477477477,0.515515515516,0.544544544545,0.476476476476,0.425425425425
T2465,0.455455455455,0.448448448448,0.447447447447,0.41041041041,0.581581581582,0.469469469469,0.441441441441,0.459459459459,0.297297297297,0.583583583584,0.50950950951,0.473473473473,0.458458458458,0.580580580581,0.466466466466,0.463463463463,0.566566566567,0.487487487487,0.327327327327
T2466,0.511511511512,0.442442442442,0.530530530531,0.482482482482,0.558558558559,0.487487487487,0.436436436436,0.495495495495,0.367367367367,0.625625625626,0.436436436436,0.396396396396,0.451451451451,0.550550550551,0.498498498498,0.446446446446,0.417417417417,0.491491491491,0.402402402402
T2467,0.474474474474,0.56956956957,0.575575575576,0.517517517518,0.474474474474,0.497497497497,0.682682682683,0.468468468468,0.550550550551,0.592592592593,0.387387387387,0.520520520521,0.602602602603,0.488488488488,0.513513513514,0.351351351351,0.321321321321,0.486486486486,0.548548548549
T2468,0.465465465465,0.555555555556,0.425425425425,0.45045045045,0.46046046046,0.467467467467,0.652652652653,0.463463463463,0.49049049049,0.478478478478,0.520520520521,0.63963963964,0.578578578579,0.481481481481,0.464464464464,0.466466466466,0.580580580581,0.477477477477,0.504504504505
T2469,0.458458458458,0.457457457457,0.527527527528,0.395395395395,0.537537537538,0.485485485485,0.466466466466,0.456456456456,0.299299299299,0.647647647648,0.475475475475,0.494494494494,0.473473473473,0.546546546547,0.492492492492,0.424424424424,0.485485485485,0.495495495495,0.354354354354
T2470,0.52952952953,0.413413413413,0.439439439439,0.550550550551,0.527527527528,0.465465465465,0.396396396396,0.510510510511,0.476476476476,0.395395395395,0.502502502503,0.347347347347,0.406406406406,0.524524524525,0.46046046046,0.605605605606,0.552552552553,0.47047047047,0.496496496496
T2471,0.554554554555,0.573573573574,0.544544544545,0.402402402402,0.621621621622,0.489489489489,0.667667667668,0.523523523524,0.338338338338,0.815815815816,0.396396396396,0.580580580581,0.596596596597,0.588588588589,0.500500500501,0.221221221221,0.319319319319,0.510510510511,0.377377377377
T2472,0.461461461461,0.506506506507,0.510510510511,0.735735735736,0.524524524525,0.483483483483,0.545545545546,0.455455455455,0.617617617618,0.285285285285,0.395395395395,0.33033033033,0.532532532533,0.522522522523,0.49049049049,0.499499499499,0.323323323323,0.461461461461,0.62962962963
T2473,0.558558558559,0.514514514515,0.432432432432,0.626626626627,0.364364364364,0.468468468468,0.548548548549,0.540540540541,0.736736736737,0.339339339339,0.504504504505,0.534534534535,0.540540540541,0.418418418418,0.464464464464,0.62962962963,0.538538538539,0.465465465465,0.706706706707
T2474,0.513513513514,0.441441441441,0.458458458458,0.616616616617,0.457457457457,0.472472472472,0.424424424424,0.504504504505,0.605605605606,0.333333333333,0.488488488488,0.352352352352,0.441441441441,0.479479479479,0.472472472472,0.623623623624,0.512512512513,0.463463463463,0.5995995996
T2475,0.538538538539,0.459459459459,0.503503503504,0.405405405405,0.560560560561,0.481481481481,0.464464464464,0.521521521522,0.36036036036,0.707707707708,0.476476476476,0.521521521522,0.473473473473,0.545545545546,0.487487487487,0.423423423423,0.487487487487,0.498498498498,0.388388388388
T2476,0.524524524525,0.518518518519,0.49049049049,0.582582582583,0.406406406406,0.478478478478,0.574574574575,0.501501501502,0.653653653654,0.417417417417,0.472472472472,0.527527527528,0.543543543544,0.445445445445,0.481481481481,0.536536536537,0.477477477477,0.472472472472,0.645645645646
T2477,0.506506506507,0.536536536537,0.491491491491,0.426426426426,0.561561561562,0.479479479479,0.5995995996,0.487487487487,0.367367367367,0.703703703704,0.453453453453,0.584584584585,0.562562562563,0.553553553554,0.483483483483,0.321321321321,0.443443443443,0.493493493493,0.405405405405
T2478,0.468468468468,0.506506506507,0.456456456456,0.550550550551,0.441441441441,0.471471471471,0.552552552553,0.464464464464,0.575575575576,0.381381381381,0.497497497497,0.511511511512,0.531531531532,0.464464464464,0.472472472472,0.563563563564,0.532532532533,0.466466466466,0.566566566567
T2479,0.4004004004,0.412412412412,0.541541541542,0.449449449449,0.469469469469,0.488488488488,0.365365365365,0.426426426426,0.398398398398,0.488488488488,0.499499499499,0.415415415415,0.412412412412,0.486486486486,0.495495495495,0.554554554555,0.543543543544,0.478478478478,0.421421421421
T2480,0.499499499499,0.506506506507,0.506506506507,0.514514514515,0.548548548549,0.482482482482,0.552552552553,0.488488488488,0.447447447447,0.56956956957,0.437437437437,0.451451451451,0.546546546547,0.538538538539,0.485485485485,0.4004004004,0.383383383383,0.482482482482,0.466466466466
T2481,0.612612612613,0.546546546547,0.50950950951,0.590590590591,0.399399399399,0.483483483483,0.606606606607,0.583583583584,0.682682682683,0.526526526527,0.441441441441,0.545545545546,0.592592592593,0.438438438438,0.49049049049,0.482482482482,0.404404404404,0.482482482482,0.680680680681
T2482,0.451451451451,0.525525525526,0.541541541542,0.573573573574,0.563563563564,0.488488488488,0.606606606607,0.452452452452,0.436436436436,0.531531531532,0.388388388388,0.377377377377,0.560560560561,0.567567567568,0.498498498498,0.373373373373,0.3003003003,0.483483483483,0.463463463463
T2483,0.561561561562,0.547547547548,0.447447447447,0.455455455455,0.600600600601,0.469469469469,0.61961961962,0.530530530531,0.377377377377,0.678678678679,0.46046046046,0.583583583584,0.590590590591,0.580580580581,0.467467467467,0.342342342342,0.448448448448,0.496496496496,0.421421421421
T2484,0.525525525526,0.428428428428,0.520520520521,0.463463463463,0.576576576577,0.485485485485,0.396396396396,0.508508508509,0.33033033033,0.674674674675,0.448448448448,0.378378378378,0.421421421421,0.56956956957,0.494494494494,0.445445445445,0.425425425425,0.492492492492,0.352352352352
T2485,0.602602602603,0.551551551552,0.560560560561,0.501501501502,0.487487487487,0.499499499499,0.634634634635,0.546546546547,0.524524524525,0.70970970971,0.383383383383,0.55955955956,0.582582582583,0.505505505506,0.512512512513,0.315315315315,0.288288288288,0.501501501502,0.536536536537
T2486,0.574574574575,0.523523523524,0.510510510511,0.603603603604,0.412412412412,0.483483483483,0.568568568569,0.538538538539,0.698698698699,0.497497497497,0.444444444444,0.515515515516,0.542542542543,0.442442442442,0.49049049049,0.508508508509,0.423423423423,0.479479479479,0.663663663664
T2487,0.504504504505,0.423423423423,0.411411411411,0.53953953954,0.42042042042,0.462462462462,0.367367367367,0.49049049049,0.542542542543,0.328328328328,0.532532532533,0.427427427427,0.401401401401,0.455455455455,0.458458458458,0.723723723724,0.656656656657,0.464464464464,0.573573573574
T2488,0.478478478478,0.567567567568,0.427427427427,0.518518518519,0.466466466466,0.468468468468,0.651651651652,0.471471471471,0.54954954955,0.435435435435,0.492492492492,0.590590590591,0.576576576577,0.484484484484,0.463463463463,0.465465465465,0.527527527528,0.473473473473,0.547547547548
T2489,0.456456456456,0.494494494494,0.449449449449,0.578578578579,0.426426426426,0.471471471471,0.52952952953,0.453453453453,0.562562562563,0.333333333333,0.504504504505,0.48048048048,0.514514514515,0.46046046046,0.469469469469,0.575575575576,0.531531531532,0.463463463463,0.582582582583
T2490,0.503503503504,0.497497497497,0.424424424424,0.434434434434,0.399399399399,0.465465465465,0.543543543544,0.496496496496,0.526526526527,0.477477477477,0.550550550551,0.644644644645,0.524524524525,0.437437437437,0.46046046046,0.583583583584,0.682682682683,0.477477477477,0.540540540541
T2491,0.423423423423,0.492492492492,0.528528528529,0.622622622623,0.421421421421,0.488488488488,0.525525525526,0.429429429429,0.631631631632,0.349349349349,0.445445445445,0.414414414414,0.520520520521,0.455455455455,0.497497497497,0.530530530531,0.423423423423,0.465465465465,0.617617617618
T2492,0.541541541542,0.462462462462,0.517517517518,0.455455455455,0.468468468468,0.483483483483,0.472472472472,0.518518518519,0.46046046046,0.602602602603,0.483483483483,0.524524524525,0.478478478478,0.487487487487,0.488488488488,0.49049049049,0.506506506507,0.49049049049,0.483483483483
T2493,0.553553553554,0.456456456456,0.515515515516,0.437437437437,0.461461461461,0.483483483483,0.456456456456,0.510510510511,0.454454454454,0.623623623624,0.487487487487,0.538538538539,0.468468468468,0.48048048048,0.487487487487,0.499499499499,0.511511511512,0.49049049049,0.476476476476
T2494,0.43043043043,0.44044044044,0.452452452452,0.466466466466,0.439439439439,0.471471471471,0.42042042042,0.43043043043,0.467467467467,0.39039039039,0.536536536537,0.491491491491,0.441441441441,0.461461461461,0.47047047047,0.614614614615,0.627627627628,0.468468468468,0.484484484484
T2495,0.557557557558,0.416416416416,0.462462462462,0.473473473473,0.406406406406,0.472472472472,0.379379379379,0.524524524525,0.540540540541,0.498498498498,0.54954954955,0.524524524525,0.411411411411,0.435435435435,0.473473473473,0.625625625626,0.653653653654,0.479479479479,0.543543543544
T2496,0.428428428428,0.416416416416,0.44044044044,0.580580580581,0.492492492492,0.47047047047,0.359359359359,0.441441441441,0.492492492492,0.278278278278,0.517517517518,0.32032032032,0.4004004004,0.503503503504,0.468468468468,0.673673673674,0.567567567568,0.457457457457,0.504504504505
T2497,0.42042042042,0.537537537538,0.504504504505,0.628628628629,0.532532532533,0.481481481481,0.608608608609,0.434434434434,0.547547547548,0.343343343343,0.419419419419,0.371371371371,0.578578578579,0.537537537538,0.486486486486,0.434434434434,0.328328328328,0.465465465465,0.555555555556
T2498,0.587587587588,0.406406406406,0.538538538539,0.445445445445,0.515515515516,0.487487487487,0.365365365365,0.54954954955,0.374374374374,0.715715715716,0.475475475475,0.437437437437,0.408408408408,0.521521521522,0.493493493493,0.505505505506,0.485485485485,0.497497497497,0.405405405405
T2499,0.378378378378,0.408408408408,0.466466466466,0.422422422422,0.506506506507,0.473473473473,0.335335335335,0.4004004004,0.329329329329,0.426426426426,0.542542542543,0.415415415415,0.41041041041,0.511511511512,0.474474474474,0.562562562563,0.634634634635,0.473473473473,0.365365365365
T2500,0.577577577578,0.464464464464,0.51951951952,0.601601601602,0.494494494494,0.484484484484,0.472472472472,0.531531531532,0.551551551552,0.49049049049,0.436436436436,0.351351351351,0.478478478478,0.504504504505,0.493493493493,0.508508508509,0.372372372372,0.478478478478,0.563563563564
T2501,0.424424424424,0.439439439439,0.518518518519,0.424424424424,0.512512512513,0.483483483483,0.429429429429,0.422422422422,0.363363363363,0.541541541542,0.494494494494,0.459459459459,0.451451451451,0.520520520521,0.489489489489,0.487487487487,0.50950950951,0.483483483483,0.397397397397
T2502,0.409409409409,0.452452452452,0.555555555556,0.404404404404,0.521521521522,0.491491491491,0.445445445445,0.434434434434,0.327327327327,0.612612612613,0.47047047047,0.46046046046,0.459459459459,0.527527527528,0.503503503504,0.441441441441,0.471471471471,0.49049049049,0.367367367367
T2503,0.437437437437,0.432432432432,0.45045045045,0.557557557558,0.399399399399,0.47047047047,0.417417417417,0.44044044044,0.584584584585,0.252252252252,0.531531531532,0.424424424424,0.442442442442,0.443443443443,0.467467467467,0.701701701702,0.60960960961,0.459459459459,0.57957957958
T2504,0.447447447447,0.439439439439,0.42042042042,0.371371371371,0.501501501502,0.462462462462,0.436436436436,0.451451451451,0.352352352352,0.505505505506,0.566566566567,0.571571571572,0.447447447447,0.508508508509,0.456456456456,0.54954954955,0.685685685686,0.479479479479,0.365365365365
T2505,0.461461461461,0.492492492492,0.561561561562,0.522522522523,0.538538538539,0.49049049049,0.526526526527,0.456456456456,0.433433433433,0.557557557558,0.411411411411,0.405405405405,0.513513513514,0.543543543544,0.503503503504,0.413413413413,0.363363363363,0.484484484484,0.462462462462
T2506,0.590590590591,0.422422422422,0.497497497497,0.414414414414,0.514514514515,0.48048048048,0.381381381381,0.570570570571,0.372372372372,0.70970970971,0.495495495495,0.49049049049,0.423423423423,0.516516516517,0.486486486486,0.500500500501,0.523523523524,0.494494494494,0.421421421421
T2507,0.454454454454,0.560560560561,0.560560560561,0.469469469469,0.530530530531,0.494494494494,0.667667667668,0.457457457457,0.436436436436,0.658658658659,0.408408408408,0.554554554555,0.607607607608,0.532532532533,0.506506506507,0.295295295295,0.31031031031,0.493493493493,0.455455455455
T2508,0.4004004004,0.501501501502,0.423423423423,0.485485485485,0.454454454454,0.467467467467,0.543543543544,0.42042042042,0.488488488488,0.326326326326,0.527527527528,0.547547547548,0.525525525526,0.475475475475,0.46046046046,0.554554554555,0.632632632633,0.466466466466,0.498498498498
T2509,0.469469469469,0.423423423423,0.448448448448,0.433433433433,0.640640640641,0.47047047047,0.408408408408,0.465465465465,0.261261261261,0.570570570571,0.500500500501,0.395395395395,0.412412412412,0.597597597598,0.467467467467,0.485485485485,0.551551551552,0.484484484484,0.318318318318
T2510,0.465465465465,0.543543543544,0.432432432432,0.419419419419,0.437437437437,0.466466466466,0.665665665666,0.462462462462,0.493493493493,0.493493493493,0.533533533534,0.676676676677,0.602602602603,0.463463463463,0.462462462462,0.478478478478,0.606606606607,0.478478478478,0.508508508509
T2511,0.612612612613,0.538538538539,0.498498498498,0.448448448448,0.45045045045,0.48048048048,0.60960960961,0.564564564565,0.548548548549,0.748748748749,0.469469469469,0.648648648649,0.575575575576,0.471471471471,0.485485485485,0.411411411411,0.472472472472,0.503503503504,0.537537537538
T2512,0.413413413413,0.438438438438,0.484484484484,0.513513513514,0.491491491491,0.477477477477,0.42042042042,0.417417417417,0.435435435435,0.383383383383,0.505505505506,0.39039039039,0.447447447447,0.502502502503,0.48048048048,0.572572572573,0.533533533534,0.47047047047,0.461461461461
T2513,0.524524524525,0.551551551552,0.528528528529,0.476476476476,0.531531531532,0.486486486486,0.605605605606,0.503503503504,0.459459459459,0.652652652653,0.427427427427,0.545545545546,0.586586586587,0.526526526527,0.493493493493,0.335335335335,0.388388388388,0.493493493493,0.478478478478
T2514,0.574574574575,0.435435435435,0.533533533534,0.369369369369,0.536536536537,0.487487487487,0.418418418418,0.528528528529,0.311311311311,0.73973973974,0.473473473473,0.512512512513,0.443443443443,0.537537537538,0.493493493493,0.43043043043,0.479479479479,0.501501501502,0.347347347347
T2515,0.545545545546,0.459459459459,0.473473473473,0.58958958959,0.575575575576,0.475475475475,0.459459459459,0.513513513514,0.48048048048,0.468468468468,0.448448448448,0.349349349349,0.468468468468,0.557557557558,0.476476476476,0.503503503504,0.421421421421,0.476476476476,0.499499499499
T2516,0.469469469469,0.475475475475,0.423423423423,0.49049049049,0.536536536537,0.465465465465,0.491491491491,0.465465465465,0.397397397397,0.446446446446,0.514514514515,0.466466466466,0.495495495495,0.551551551552,0.46046046046,0.506506506507,0.570570570571,0.474474474474,0.426426426426
T2517,0.517517517518,0.444444444444,0.442442442442,0.448448448448,0.443443443443,0.469469469469,0.434434434434,0.504504504505,0.478478478478,0.501501501502,0.547547547548,0.544544544545,0.45045045045,0.463463463463,0.467467467467,0.608608608609,0.64964964965,0.479479479479,0.496496496496
T2518,0.45045045045,0.414414414414,0.441441441441,0.379379379379,0.438438438438,0.469469469469,0.389389389389,0.45045045045,0.397397397397,0.489489489489,0.554554554555,0.564564564565,0.427427427427,0.468468468468,0.463463463463,0.612612612613,0.742742742743,0.478478478478,0.422422422422
T2519,0.555555555556,0.431431431431,0.542542542543,0.408408408408,0.526526526527,0.49049049049,0.414414414414,0.524524524525,0.343343343343,0.760760760761,0.465465465465,0.479479479479,0.43043043043,0.51951951952,0.500500500501,0.437437437437,0.459459459459,0.502502502503,0.382382382382
T2520,0.53953953954,0.556556556557,0.441441441441,0.498498498498,0.603603603604,0.468468468468,0.630630630631,0.50950950951,0.424424424424,0.563563563564,0.446446446446,0.530530530531,0.585585585586,0.586586586587,0.467467467467,0.337337337337,0.431431431431,0.487487487487,0.447447447447
T2521,0.628628628629,0.383383383383,0.503503503504,0.473473473473,0.498498498498,0.482482482482,0.311311311311,0.56956956957,0.443443443443,0.646646646647,0.49049049049,0.414414414414,0.347347347347,0.506506506507,0.488488488488,0.585585585586,0.523523523524,0.492492492492,0.458458458458
T2522,0.540540540541,0.435435435435,0.550550550551,0.672672672673,0.379379379379,0.495495495495,0.429429429429,0.50950950951,0.740740740741,0.352352352352,0.426426426426,0.308308308308,0.443443443443,0.414414414414,0.505505505506,0.633633633634,0.406406406406,0.466466466466,0.718718718719
T2523,0.616616616617,0.399399399399,0.505505505506,0.586586586587,0.431431431431,0.481481481481,0.331331331331,0.56956956957,0.57957957958,0.467467467467,0.483483483483,0.33033033033,0.373373373373,0.46046046046,0.486486486486,0.691691691692,0.504504504505,0.476476476476,0.5995995996
T2524,0.374374374374,0.404404404404,0.527527527528,0.446446446446,0.443443443443,0.485485485485,0.342342342342,0.41041041041,0.41041041041,0.453453453453,0.514514514515,0.432432432432,0.4004004004,0.466466466466,0.497497497497,0.596596596597,0.580580580581,0.475475475475,0.445445445445
T2525,0.404404404404,0.462462462462,0.463463463463,0.545545545546,0.545545545546,0.473473473473,0.47047047047,0.427427427427,0.431431431431,0.35035035035,0.48048048048,0.353353353353,0.476476476476,0.545545545546,0.473473473473,0.533533533534,0.495495495495,0.467467467467,0.462462462462
T2526,0.523523523524,0.44044044044,0.453453453453,0.554554554555,0.546546546547,0.471471471471,0.434434434434,0.498498498498,0.454454454454,0.441441441441,0.479479479479,0.357357357357,0.45045045045,0.544544544545,0.47047047047,0.540540540541,0.492492492492,0.474474474474,0.475475475475
T2527,0.466466466466,0.516516516517,0.514514514515,0.466466466466,0.398398398398,0.482482482482,0.571571571572,0.462462462462,0.564564564565,0.508508508509,0.489489489489,0.60960960961,0.553553553554,0.43043043043,0.489489489489,0.495495495495,0.51951951952,0.479479479479,0.574574574575
T2528,0.5995995996,0.412412412412,0.508508508509,0.601601601602,0.442442442442,0.484484484484,0.357357357357,0.563563563564,0.581581581582,0.471471471471,0.469469469469,0.367367367367,0.402402402402,0.469469469469,0.487487487487,0.601601601602,0.47047047047,0.476476476476,0.595595595596
T2529,0.562562562563,0.438438438438,0.422422422422,0.576576576577,0.523523523524,0.466466466466,0.412412412412,0.528528528529,0.512512512513,0.408408408408,0.500500500501,0.394394394394,0.44044044044,0.524524524525,0.461461461461,0.592592592593,0.557557557558,0.471471471471,0.514514514515
T2530,0.441441441441,0.436436436436,0.45045045045,0.534534534535,0.515515515516,0.471471471471,0.424424424424,0.436436436436,0.443443443443,0.35035035035,0.505505505506,0.378378378378,0.445445445445,0.525525525526,0.468468468468,0.592592592593,0.551551551552,0.466466466466,0.467467467467
T2531,0.458458458458,0.515515515516,0.448448448448,0.557557557558,0.530530530531,0.47047047047,0.566566566567,0.452452452452,0.484484484484,0.398398398398,0.473473473473,0.459459459459,0.550550550551,0.532532532533,0.47047047047,0.474474474474,0.479479479479,0.47047047047,0.502502502503
T2532,0.587587587588,0.53953953954,0.463463463463,0.614614614615,0.399399399399,0.472472472472,0.612612612613,0.550550550551,0.741741741742,0.398398398398,0.465465465465,0.535535535536,0.570570570571,0.442442442442,0.473473473473,0.537537537538,0.464464464464,0.47047047047,0.715715715716
T2533,0.54954954955,0.407407407407,0.568568568569,0.560560560561,0.542542542543,0.494494494494,0.37037037037,0.520520520521,0.442442442442,0.561561561562,0.408408408408,0.273273273273,0.413413413413,0.546546546547,0.505505505506,0.491491491491,0.351351351351,0.483483483483,0.47047047047
T2534,0.553553553554,0.525525525526,0.456456456456,0.578578578579,0.493493493493,0.472472472472,0.613613613614,0.541541541542,0.560560560561,0.501501501502,0.462462462462,0.515515515516,0.562562562563,0.50950950951,0.471471471471,0.464464464464,0.456456456456,0.479479479479,0.567567567568
T2535,0.530530530531,0.457457457457,0.492492492492,0.483483483483,0.49049049049,0.478478478478,0.465465465465,0.50950950951,0.46046046046,0.566566566567,0.484484484484,0.481481481481,0.473473473473,0.498498498498,0.483483483483,0.507507507508,0.497497497497,0.483483483483,0.482482482482
T2536,0.487487487487,0.496496496496,0.477477477477,0.471471471471,0.408408408408,0.476476476476,0.532532532533,0.479479479479,0.526526526527,0.485485485485,0.513513513514,0.593593593594,0.524524524525,0.444444444444,0.478478478478,0.532532532533,0.55955955956,0.478478478478,0.553553553554
T2537,0.49049049049,0.528528528529,0.536536536537,0.582582582583,0.422422422422,0.489489489489,0.595595595596,0.481481481481,0.640640640641,0.435435435435,0.43043043043,0.475475475475,0.564564564565,0.449449449449,0.499499499499,0.484484484484,0.379379379379,0.473473473473,0.638638638639
T2538,0.359359359359,0.498498498498,0.48048048048,0.558558558559,0.485485485485,0.476476476476,0.535535535536,0.394394394394,0.488488488488,0.304304304304,0.48048048048,0.423423423423,0.51951951952,0.497497497497,0.479479479479,0.518518518519,0.492492492492,0.464464464464,0.508508508509
T2539,0.496496496496,0.501501501502,0.463463463463,0.636636636637,0.65965965966,0.473473473473,0.531531531532,0.484484484484,0.444444444444,0.416416416416,0.405405405405,0.25025025025,0.530530530531,0.590590590591,0.474474474474,0.42042042042,0.349349349349,0.473473473473,0.469469469469
T2540,0.576576576577,0.411411411411,0.528528528529,0.388388388388,0.415415415415,0.485485485485,0.292292292292,0.546546546547,0.452452452452,0.6996996997,0.522522522523,0.542542542543,0.376376376376,0.446446446446,0.49049049049,0.60960960961,0.598598598599,0.495495495495,0.472472472472
T2541,0.482482482482,0.516516516517,0.442442442442,0.447447447447,0.404404404404,0.47047047047,0.582582582583,0.474474474474,0.546546546547,0.471471471471,0.527527527528,0.668668668669,0.558558558559,0.433433433433,0.468468468468,0.528528528529,0.610610610611,0.476476476476,0.548548548549
T2542,0.456456456456,0.495495495495,0.531531531532,0.434434434434,0.463463463463,0.487487487487,0.531531531532,0.449449449449,0.433433433433,0.58958958959,0.473473473473,0.553553553554,0.527527527528,0.483483483483,0.495495495495,0.447447447447,0.482482482482,0.484484484484,0.461461461461
T2543,0.528528528529,0.489489489489,0.475475475475,0.366366366366,0.55955955956,0.475475475475,0.512512512513,0.513513513514,0.301301301301,0.691691691692,0.49049049049,0.576576576577,0.510510510511,0.54954954955,0.477477477477,0.386386386386,0.515515515516,0.499499499499,0.381381381381
T2544,0.461461461461,0.51951951952,0.510510510511,0.542542542543,0.457457457457,0.481481481481,0.5995995996,0.46046046046,0.54954954955,0.444444444444,0.457457457457,0.502502502503,0.563563563564,0.479479479479,0.487487487487,0.468468468468,0.448448448448,0.474474474474,0.550550550551
T2545,0.575575575576,0.566566566567,0.424424424424,0.577577577578,0.449449449449,0.462462462462,0.62962962963,0.552552552553,0.635635635636,0.443443443443,0.483483483483,0.590590590591,0.615615615616,0.474474474474,0.459459459459,0.487487487487,0.505505505506,0.474474474474,0.615615615616
T2546,0.564564564565,0.544544544545,0.428428428428,0.57957957958,0.412412412412,0.466466466466,0.640640640641,0.531531531532,0.677677677678,0.397397397397,0.497497497497,0.576576576577,0.58958958959,0.447447447447,0.46046046046,0.548548548549,0.535535535536,0.47047047047,0.660660660661
T2547,0.521521521522,0.453453453453,0.527527527528,0.586586586587,0.572572572573,0.486486486486,0.444444444444,0.506506506507,0.458458458458,0.512512512513,0.417417417417,0.276276276276,0.461461461461,0.544544544545,0.494494494494,0.466466466466,0.342342342342,0.48048048048,0.48048048048
T2548,0.541541541542,0.464464464464,0.515515515516,0.57957957958,0.500500500501,0.484484484484,0.475475475475,0.515515515516,0.518518518519,0.499499499499,0.439439439439,0.384384384384,0.481481481481,0.516516516517,0.489489489489,0.505505505506,0.411411411411,0.479479479479,0.528528528529
T2549,0.585585585586,0.51951951952,0.533533533534,0.620620620621,0.627627627628,0.488488488488,0.568568568569,0.546546546547,0.48048048048,0.615615615616,0.361361361361,0.311311311311,0.547547547548,0.607607607608,0.496496496496,0.351351351351,0.247247247247,0.485485485485,0.501501501502
T2550,0.530530530531,0.412412412412,0.478478478478,0.474474474474,0.561561561562,0.476476476476,0.376376376376,0.524524524525,0.353353353353,0.593593593594,0.484484484484,0.385385385385,0.402402402402,0.566566566567,0.478478478478,0.506506506507,0.501501501502,0.486486486486,0.397397397397
T2551,0.446446446446,0.421421421421,0.485485485485,0.546546546547,0.52952952953,0.477477477477,0.37037037037,0.453453453453,0.409409409409,0.391391391391,0.48048048048,0.279279279279,0.395395395395,0.54954954955,0.481481481481,0.57957957958,0.498498498498,0.47047047047,0.441441441441
T2552,0.451451451451,0.548548548549,0.423423423423,0.384384384384,0.401401401401,0.463463463463,0.633633633634,0.453453453453,0.501501501502,0.493493493493,0.562562562563,0.771771771772,0.583583583584,0.444444444444,0.464464464464,0.501501501502,0.685685685686,0.479479479479,0.511511511512
T2553,0.399399399399,0.512512512513,0.477477477477,0.465465465465,0.49049049049,0.476476476476,0.578578578579,0.4004004004,0.425425425425,0.434434434434,0.493493493493,0.538538538539,0.551551551552,0.506506506507,0.477477477477,0.465465465465,0.525525525526,0.474474474474,0.454454454454
